timestamp,price,market_cap,volume,hour,day,day_of_week,price_change,price_change_1h,price_change_6h,price_change_24h,volume_change,volume_change_1h,volume_change_6h,volume_change_24h,market_cap_change_1h,market_cap_change_6h,market_cap_change_24h,volume_to_market_cap,ema_6h,ema_24h,price_ma_6h,price_ma_24h,std_6h,std_12h,volatility_6h,volatility_24h,momentum_6h,momentum_24h,rsi,price_distance_from_ma6h,price_distance_from_ma24h,bollinger_percent,whale_spike,rolling_high_24h,rolling_low_24h,forecast_price,lifestage_x,lifestage_y
2025-01-25 17:03:51.939,0.0560849583942513,56370575.46547189,157976626.841857,17.0,25.0,5.0,-0.2564069160836822,-0.2564069160836822,-0.3635961271269602,-0.0808835967941155,0.0491702524696839,0.0491702524696839,0.3612159039880598,3.8084311437777743,-0.2426550705885632,-0.3603307927926901,-0.0795662081965936,2.8024661011066105,0.0741333519076303,0.0677383903039284,0.0800864044763676,0.0692415569883382,0.0168981440429955,0.0126260828435075,0.2048346271773952,0.1181737822780848,-0.3635961271269602,-0.0808835967941155,48.885554342546726,-29.969438931671377,-19.00101494872911,0.0633410695679746,False,0.1015165546181484,0.0560849583942513,,post-pump,post-pump
2025-01-25 18:03:55.577,0.0515555531631929,51556037.73948268,184339072.6549149,18.0,25.0,5.0,-0.0807597145605204,-0.0807597145605204,-0.3418407274908868,-0.1603986179864509,0.1668756090066929,0.1668756090066929,0.5557210177143215,4.618307702612153,-0.0854087027892454,-0.3445709010890417,-0.1590768882541965,3.5755089168488268,0.0676825522663625,0.0670778663390004,0.0756235060727858,0.0688311717917608,0.0205872117542943,0.0148056846066534,0.2035112294222391,0.1194164259946972,-0.3418407274908868,-0.1603986179864509,47.11991811587687,-31.826020981397097,-25.098539192145253,0.1381863167125071,False,0.1015165546181484,0.0515555531631929,,post-pump,post-pump
2025-01-25 19:03:34.003,0.0480037648357572,48004844.24501029,187398359.5589694,19.0,25.0,5.0,-0.0688924492031526,-0.0688924492031526,-0.5070010647299679,-0.2078381469195662,0.0165959764253642,0.0165959764253642,0.3452452013096587,4.708828959885297,-0.0688802640811323,-0.5069711747115512,-0.2077901189611197,3.903738518606858,0.0620600415719038,0.066299331583766,0.0673956452054849,0.0683063940643184,0.0200143944658861,0.0169688120270352,0.1456037300438659,0.1202218445638095,-0.5070010647299679,-0.2078381469195662,43.0401354001414,-28.773194930626644,-29.72288247194537,0.1943185960289946,False,0.1015165546181484,0.0480037648357572,,post-pump,post-pump
2025-01-25 20:03:58.718,0.044116742673564,44206807.83992198,199658010.24131063,20.0,25.0,5.0,-0.0809732773146539,-0.0809732773146539,-0.5654231682752842,-0.2687630618057306,0.0654202668112653,0.0654202668112653,0.3451678891646172,5.217378762385662,-0.0791177737334931,-0.5275070981067911,-0.2672342983003072,4.516453912806725,0.0569333847438067,0.0653939197915128,0.0578290098813875,0.0676307722618101,0.0128951751021716,0.0190928341372027,0.1290414839597211,0.1212894660992305,-0.5654231682752842,-0.2687630618057306,38.96615515498311,-23.71174473840828,-34.76824055360388,0.2279432920828519,False,0.1015165546181484,0.044116742673564,,post-pump,post-pump
2025-01-25 21:03:55.949,0.0409925629190503,41033553.6853129,203176459.25324968,21.0,25.0,5.0,-0.0708161927917174,-0.0708161927917174,-0.4289837071761487,-0.3132687435817542,0.0176223784244198,0.0176223784244198,0.3305058182896563,5.896973963570886,-0.0717820243004156,-0.4291477384810379,-0.3109989328857987,4.951471198702745,0.0523788642224477,0.0643979460416164,0.0526963070645957,0.0668516168691542,0.0123446396863374,0.0210902816823809,0.0982572483974248,0.1220189222656351,-0.4289837071761487,-0.3132687435817542,36.281807242226336,-22.20979950492333,-38.681269296323485,0.253394534817472,False,0.1015165546181484,0.0409925629190503,,post-pump,post-pump
2025-01-25 22:03:55.392,0.0418652023826586,42007844.89744134,206314133.82518283,22.0,25.0,5.0,0.0212877507886379,0.0212877507886379,-0.4449371838761536,-0.2966177153950654,0.0154431009550284,0.0154431009550284,0.3701941622675477,6.74977016923235,0.0237437688093091,-0.4356199477142775,-0.294017982361352,4.9113239283967465,0.0493749608396508,0.0634782422188018,0.047103130728079,0.0661160068888082,0.0059161115857304,0.0220048416251846,0.090614199331855,0.1221632467656141,-0.4449371838761536,-0.2966177153950654,38.01167727929576,-11.120127822624804,-36.679172937551776,0.2767282915511715,False,0.1015165546181484,0.0409925629190503,,post-pump,post-pump
2025-01-25 23:02:50.808,0.0424650206618812,42889669.6673341,220516392.999867,23.0,25.0,5.0,0.0143273708255391,0.0143273708255391,-0.2428447505769415,-0.2694750354422194,0.0688380331069233,0.0688380331069233,0.3958798678529556,7.275186892326859,0.0209919069175212,-0.2391479186937716,-0.2675131637821935,5.141480331050861,0.0474006922174309,0.0626205597062744,0.0448331411060173,0.0654633219759546,0.0041212522594427,0.0218279172708145,0.0484170602971455,0.1221868321551291,-0.2428447505769415,-0.2694750354422194,39.713374916828656,-5.282075682665733,-35.1315830298391,0.3350593702763529,False,0.1015165546181484,0.0409925629190503,,post-pump,post-pump
2025-01-26 00:02:51.809,0.041715079520691,41747190.36488431,222022895.2609692,0.0,26.0,6.0,-0.0176602090261877,-0.0176602090261877,-0.1908712648539152,-0.2774842709344156,0.0068317019002896,0.0068317019002896,0.2044266690903824,7.309662119296162,-0.0266376335213402,-0.1902560360469003,-0.2766556117399283,5.318271560802424,0.0457762314469338,0.0617672748007404,0.0431930621656003,0.0647957887328409,0.0025813148404811,0.0219662622439308,0.0456911209901442,0.1222120117481008,-0.1908712648539152,-0.2774842709344156,30.37329548065469,-3.421805657683763,-35.62069335603562,0.3125987041926208,False,0.1015165546181484,0.0409925629190503,,pump,pump
2025-01-26 01:08:32.899,0.0421989907405643,42005328.29645222,219331958.68364084,1.0,26.0,6.0,0.0116003906844592,0.0116003906844592,-0.1209233091415574,-0.2782478627094168,-0.0121200859675547,-0.0121200859675547,0.1704049021550946,6.201962552243764,0.0061833605881425,-0.1249773026642341,-0.2754690394097139,5.221527067606937,0.0447541626736853,0.0609685693288965,0.0422255998164015,0.0641179372023202,0.0010531238258776,0.0188511365290584,0.0451360169833761,0.1222051194922683,-0.1209233091415574,-0.2782478627094168,27.807787330796884,-0.0630164543617195,-34.18535813557452,0.3716789357269778,False,0.1015165546181484,0.0409925629190503,,pump,pump
2025-01-26 02:03:54.680,0.0419401717323669,42165947.16491796,217768313.3912132,2.0,26.0,6.0,-0.0061332985376024,-0.0061332985376024,-0.049336619371524,-0.2862661988588831,-0.0071291265614555,-0.0071291265614555,0.0907066194239545,5.526747262081421,0.0038237736730011,-0.0461662077568282,-0.2826290752578032,5.164554054471621,0.0439501652618801,0.0601919000392422,0.0418628379928687,0.063417042512888,0.0005021593381461,0.0120508183762235,0.0340090466518223,0.1221825932831235,-0.049336619371524,-0.2862661988588831,30.630540120986826,0.184731239461966,-33.86608698467211,0.3916997420679551,False,0.1015165546181484,0.0409925629190503,,post-pump,post-pump
